"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202310","0150CZS310","1","1902168","99.37","145","88949","0","7.08","0.04","163","147","135","19","20231101083112","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202310","0150CZE305","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","팔탄JC","37.190958","126.872251","비봉IC","37.243197","126.882228"
"202310","0500CZE170","1","2090619","89.24","255","0","0","14.67","0.05","310","252","240","49","20231101083112","호법JC","37.222473","127.431403","이천IC","37.237302","127.498722"
"202310","0500CZS180","1","2049450","89.60","347","89229","22","30.56","0.08","435","336","323","78","20231101083112","여주JC","37.231846","127.590937","이천IC","37.237302","127.498722"
"202310","0500CZS160","1","1722211","94.96","216","89126","64","13.46","0.06","253","212","205","33","20231101083112","호법JC","37.222473","127.431403","덕평IC","37.232888","127.360058"
"202310","0500CZS160","2","97009","102.47","200","19080","0","16.62","0.08","235","196","186","34","20231101083112","호법JC","37.222473","127.431403","덕평IC","37.232888","127.360058"
"202310","0500CZE150","1","1805255","94.27","271","89230","23","5.22","0.01","286","271","261","17","20231101083112","양지IC","37.239450","127.294502","덕평IC","37.232888","127.360058"
"202310","0500CZE150","2","33618","104.42","244","16800","0","2.40","0.00","248","243","241","4","20231101083112","양지IC","37.239450","127.294502","덕평IC","37.232888","127.360058"
"202310","0500CZS170","1","2152730","86.79","262","0","0","12.92","0.04","294","259","247","32","20231101083112","이천IC","37.237302","127.498722","호법JC","37.222473","127.431403"
"202310","0500CZE160","1","1727992","95.29","216","89150","44","6.60","0.03","236","215","205","21","20231101083112","덕평IC","37.232888","127.360058","호법JC","37.222473","127.431403"
"202310","0500CZE160","2","49656","102.34","201","16800","0","19.74","0.09","252","192","191","42","20231101083112","덕평IC","37.232888","127.360058","호법JC","37.222473","127.431403"
"202310","0352CZS360","1","859332","93.67","91","89231","20","4.69","0.05","104","91","84","14","20231101083112","마장JC","37.250242","127.420736","호법JC","37.222473","127.431403"
"202310","0352CZE355","1","803032","83.91","262","55061","74","18.19","0.10","285","264","224","42","20231101083112","남이천IC","37.185081","127.441326","호법JC","37.222473","127.431403"
"202310","0010CZS410","1","1006184","97.38","143","31926","19","24.84","0.16","244","148","118","88","20231101083112","동탄JC","37.177644","127.096059","오산IC","37.143555","127.084274"
"202310","0010CZS410","2","166308","100.42","139","18451","125","5.87","0.04","158","138","133","17","20231101083112","동탄JC","37.177644","127.096059","오산IC","37.143555","127.084274"
"202310","0010CZE405","2","23181","92.28","207","2735","569","30.75","0.14","269","196","183","60","20231101083112","남사진위IC","","","오산IC","37.143555","127.084274"
"202310","0010CZE405","1","1135414","87.69","217","30891","262","23.04","0.14","296","219","186","77","20231101083112","남사진위IC","","","오산IC","37.143555","127.084274"
"202310","0150CZE290","1","1554238","88.64","317","89219","20","25.47","0.07","366","317","262","72","20231101083112","서평택JC","37.054260","126.888639","발안IC","37.123711","126.882317"
"202310","0150CZS300","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202310","0352CZS350","1","733276","83.95","454","57671","72","36.50","0.11","532","452","399","93","20231101083112","남이천IC","37.185081","127.441326","일죽IC","37.090420","127.451116"
"202310","0352CZE345","1","947584","90.62","333","89224","26","17.55","0.05","373","331","300","51","20231101083112","삼성 하이패스 IC","","","일죽IC","37.090420","127.451116"
"202310","0010CZS390","1","3186127","93.51","185","72548","305","5.47","0.02","196","185","177","13","20231101083112","안성JC","37.035966","127.138919","안성IC","36.994722","127.154055"
"202310","0010CZS390","2","56686","102.24","170","14944","52","3.33","0.01","175","169","166","6","20231101083112","안성JC","37.035966","127.138919","안성IC","36.994722","127.154055"
"202310","0010CZE385","1","2634898","89.99","464","89172","54","43.71","0.09","615","455","425","133","20231101083112","북천안IC","36.917526","127.188910","안성IC","36.994722","127.154055"
"202310","0010CZE385","2","61203","108.06","386","16800","0","11.54","0.02","407","387","372","24","20231101083112","북천안IC","36.917526","127.188910","안성IC","36.994722","127.154055"
"202310","1000CZE120","1","2760447","84.50","116","89221","0","5.49","0.04","123","118","105","12","20231101083112","구리IC","37.615247","127.141651","퇴계원IC","37.638965","127.133403"
"202310","1000CZS130","1","2096705","115.05","90","88997","194","4.18","0.04","100","90","84","11","20231101083112","별내IC","37.659374","127.117143","퇴계원IC","37.638965","127.133403"
"202310","1000CZS120","1","2677916","82.42","119","88950","0","7.80","0.06","137","118","107","21","20231101083112","퇴계원IC","37.638965","127.133403","구리IC","37.615247","127.141651"
"202310","1000CZE110","1","2489109","86.92","78","89230","20","3.05","0.03","84","79","72","8","20231101083112","남양주IC","37.600104","127.154603","구리IC","37.615247","127.141651"
"202310","1000CZE220","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","자유로IC","37.617638","126.798677","김포IC","37.604175","126.782311"
"202310","1000CZS230","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","김포TG","37.602347","126.778451","김포IC","37.604175","126.782311"
"202310","1000CZS110","1","2338425","73.44","93","89228","21","13.45","0.14","133","94","72","42","20231101083112","구리IC","37.615247","127.141651","남양주IC","37.600104","127.154603"
"202310","1000CZE100","1","2922382","83.94","82","89230","20","3.09","0.03","86","83","74","8","20231101083112","구리남양주TG","37.589390","127.156464","남양주IC","37.600104","127.154603"
"202310","1300CZE060","1","1243206","96.69","145","8925","0","1.40","0.00","146","145","141","3","20231101083112","노오지JC","37.570317","126.753272","김포공항IC","37.580013","126.795042"
"202310","1300CZS070","1","926779","93.27","81","8923","0","0.70","0.00","82","81","79","2","20231101083112","88JC","37.578226","126.817880","김포공항IC","37.580013","126.795042"
"202310","1000CZS060","1","3948046","83.99","108","88571","42","4.10","0.03","122","109","97","17","20231101083112","상일IC","37.548756","127.179419","하남JC","37.531670","127.197280"
"202310","1000CZE050","1","2118079","82.30","216","89182","28","25.61","0.11","284","217","177","74","20231101083112","서하남IC","37.512420","127.151678","하남JC","37.531670","127.197280"
"202310","0352CZE430","1","1833700","82.78","103","88229","0","11.07","0.10","126","105","85","28","20231101083112","하남IC","37.525151","127.220275","하남JC","37.531670","127.197280"
"202310","1000CZE040","1","2711608","82.31","218","89232","20","18.01","0.08","257","223","184","51","20231101083112","송파IC","37.474735","127.128842","서하남IC","37.512420","127.151678"
"202310","1000CZS050","1","1982904","71.73","248","89030","20","11.37","0.04","269","251","220","34","20231101083112","하남JC","37.531670","127.197280","서하남IC","37.512420","127.151678"
"202310","0352CZS400","1","1195906","92.41","192","87450","28","8.74","0.04","206","196","176","21","20231101083112","산곡JC","37.489980","127.239243","경기광주IC","37.447895","127.269738"
"202310","0352CZE390","1","960046","90.96","317","89207","26","27.54","0.08","401","310","288","79","20231101083112","경기광주JC","37.373349","127.316620","경기광주IC","37.447895","127.269738"
"202310","1000CZS380","1","2159952","94.61","83","89170","10","4.71","0.05","94","82","77","11","20231101083112","청계TG","37.392931","127.024529","학의JC","37.387220","127.001436"
"202310","1000CZE370","1","2334576","83.46","123","89187","0","5.72","0.04","133","124","114","13","20231101083112","평촌IC","37.381866","126.965059","학의JC","37.387220","127.001436"
"202310","0352CZS385","1","740411","96.62","152","0","0","6.20","0.04","161","155","141","14","20231101083112","경기광주JC","37.373349","127.316620","곤지암IC","37.352209","127.321045"
"202310","0352CZE384","1","998309","94.01","233","88672","50","8.71","0.03","256","233","216","28","20231101083112","곤지암JC","","","곤지암IC","37.352209","127.321045"
"202310","0500CZS090","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","북수원IC","37.318531","126.991278","부곡IC","37.323775","126.960783"
"202310","0500CZE080","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","동군포IC","37.328525","126.941178","부곡IC","37.323775","126.960783"
"202310","0150CZE310","1","1926444","78.09","185","88451","0","16.69","0.08","223","185","146","53","20231101083112","비봉IC","37.243197","126.882228","매송IC","37.278437","126.897540"
"202310","0150CZS315","1","1888770","90.23","151","0","0","10.54","0.06","175","154","134","28","20231101083112","팔곡JC","37.298879","126.885767","매송IC","37.278437","126.897540"
"202310","0352CZS430","1","2183195","95.95","89","88850","0","5.54","0.06","104","89","81","16","20231101083112","하남JC","37.531670","127.197280","하남IC","37.525151","127.220275"
"202310","0352CZE420","1","2066930","87.51","41","88407","445","3.74","0.09","50","40","36","9","20231101083112","동서울TG","37.514116","127.223344","하남IC","37.525151","127.220275"
"202310","0400CZE050","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","안성JC","37.035966","127.138919","서안성IC","37.036405","127.163863"
"202310","0400CZS060","1","1012771","88.63","414","84106","20","19.09","0.04","468","411","385","58","20231101083112","남안성IC","36.976113","127.243957","서안성IC","37.036405","127.163863"
"202310","0450CZE230","1","1136557","84.51","618","89225","26","79.70","0.12","929","608","560","258","20231101083112","감곡IC","37.124575","127.669836","여주JC","37.231846","127.590937"
"202310","0500CZS190","1","717349","88.64","250","89232","21","9.21","0.03","291","250","239","36","20231101083112","여주IC","37.252686","127.653370","여주JC","37.231846","127.590937"
"202310","0500CZE180","1","1822847","95.31","327","89222","22","11.00","0.03","352","328","309","30","20231101083112","이천IC","37.237302","127.498722","여주JC","37.231846","127.590937"
"202310","0450CZS240","1","153602","107.11","78","8922","139","2.80","0.03","84","79","73","7","20231101083112","남여주IC","37.252975","127.588535","여주JC","37.231846","127.590937"
"202310","1000CZE380","1","1699784","87.82","90","89146","0","4.62","0.05","101","90","84","11","20231101083112","학의JC","37.387220","127.001436","청계TG","37.392931","127.024529"
"202310","1000CZS390","1","2615730","84.35","281","89160","34","21.62","0.07","318","288","238","56","20231101083112","판교JC","37.405804","127.094750","청계TG","37.392931","127.024529"
"202310","0352CZE360","1","1027002","98.85","86","89231","20","1.89","0.02","92","86","82","7","20231101083112","호법JC","37.222473","127.431403","마장JC","37.250242","127.420736"
"202310","0352CZS370","1","524046","97.90","121","89230","20","4.85","0.03","128","122","112","11","20231101083112","서이천IC","37.277450","127.390724","마장JC","37.250242","127.420736"
"202310","0370CZS010","1","783639","97.90","143","0","0","4.90","0.03","151","144","133","12","20231101083112","서이천IC","37.291008","127.416964","마장JC","37.250242","127.420736"
"202310","0352CZE400","1","1172708","78.73","225","81963","22","14.33","0.06","265","223","203","43","20231101083112","경기광주IC","37.447895","127.269738","산곡JC","37.489980","127.239243"
"202310","0352CZS410","1","1297144","84.78","179","1437","12","15.44","0.09","216","181","152","44","20231101083112","동서울TG","37.514116","127.223344","산곡JC","37.489980","127.239243"
"202310","0370CZE050","1","1120765","86.96","171","89115","136","8.22","0.04","200","171","157","30","20231101083112","천진암교","37.472680","127.295686","산곡JC","37.489980","127.239243"
"202310","0352CZE370","1","686430","90.20","132","89224","25","4.60","0.03","146","132","124","15","20231101083112","마장JC","37.250242","127.420736","서이천IC","37.277450","127.390724"
"202310","0352CZS380","1","750278","100.96","164","87785","749","3.31","0.02","173","164","156","11","20231101083112","곤지암JC","","","서이천IC","37.277450","127.390724"
"202310","1000CZE080","1","1450751","75.01","47","89216","37","3.13","0.06","52","47","39","9","20231101083112","강일IC","37.570614","127.167775","토평IC","37.581976","127.157930"
"202310","1000CZS090","1","2340072","87.68","19","83963","67","2.34","0.12","25","19","14","7","20231101083112","구리남양주TG","37.589390","127.156464","토평IC","37.581976","127.157930"
"202310","0500CZE100","1","2317736","92.15","237","89138","0","10.76","0.04","262","241","220","29","20231101083112","북수원IC","37.318531","126.991278","동수원IC","37.299808","127.050148"
"202310","0500CZS110","1","1656256","85.54","206","89196","30","17.94","0.08","256","206","177","55","20231101083112","신갈JC","37.290080","127.103722","동수원IC","37.299808","127.050148"
